team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NSH,2011,NSH,NSH,Team Level,other,82,0.52,0.44,0.45,10259.0,109.97,23.71,6.61,20.37,3.55,54.23,43.54,23.18,23.71,23.18,115.0,37.0,55.0,207.0,28.0,9.0,4.0,20.0,5.0,39.0,51.0,87.0,124.0,8.0,16.0,102.0,34.0,25.0,17.0,87.0,29.0,36.0,2.71,3.48,17.52,1.0,3.0,24.0,207.0,152.0,152.0,6.0,1.86,2.24,2.24,23.33,23.33,23.05,136.84,21.55,9.94,26.14,4.38,78.1,48.89,20.27,21.55,20.27,131.0,58.0,70.0,259.0,14.0,6.0,0.0,25.0,3.0,81.0,60.0,117.0,175.0,3.0,6.0,156.0,24.0,25.0,19.0,123.0,38.0,28.0,4.56,4.63,12.36,3.0,3.0,8.0,259.0,189.0,189.0,9.0,2.9,1.69,1.69,22.76,22.76,21.48
NSH,2011,NSH,NSH,Team Level,all,82,0.49,0.46,0.47,298964.0,2217.95,196.04,152.56,494.86,69.23,1227.78,923.52,190.19,196.93,191.02,2261.0,803.0,962.0,4026.0,232.0,142.0,39.0,461.0,83.0,973.0,1173.0,2029.0,2832.0,281.0,647.0,2394.0,1514.0,642.0,658.0,2319.0,558.0,187.0,63.37,67.84,64.83,79.0,82.0,71.0,4043.99,3064.0,3079.83,348.0,33.06,31.21,32.06,197.05,197.8,194.26,2521.19,205.45,169.81,572.12,79.14,1419.57,1050.9,197.04,205.35,196.96,2524.0,973.0,1213.0,4710.0,205.0,134.0,29.0,658.0,73.0,1188.0,1239.0,2319.0,3292.0,282.0,631.0,2492.0,1473.0,606.0,610.0,2788.0,534.0,175.0,78.79,65.82,60.84,68.0,77.0,60.0,4700.08,3497.0,3491.18,332.0,37.23,29.92,30.36,212.33,212.39,206.62
NSH,2011,NSH,NSH,Team Level,5on5,82,0.5,0.47,0.47,243515.0,1796.88,137.83,118.52,414.35,56.23,989.54,758.53,133.87,138.71,134.7,1820.0,655.0,782.0,3257.0,155.0,112.0,25.0,382.0,70.0,780.0,976.0,1665.0,2320.0,249.0,581.0,1871.0,1400.0,528.0,525.0,1915.0,451.0,109.0,52.88,55.0,29.95,66.0,67.0,22.0,3274.99,2475.0,2490.83,302.0,24.29,22.98,23.83,138.29,139.03,136.81,2003.73,138.41,126.67,471.79,62.87,1120.36,858.9,135.0,138.3,134.93,2019.0,760.0,957.0,3736.0,150.0,96.0,19.0,568.0,56.0,914.0,995.0,1869.0,2629.0,242.0,546.0,1923.0,1373.0,498.0,496.0,2284.0,404.0,91.0,63.94,49.59,24.88,59.0,61.0,30.0,3726.08,2779.0,2773.18,281.0,25.87,18.1,18.69,145.6,145.66,143.72
NSH,2011,NSH,NSH,Team Level,4on5,82,0.06,0.08,0.09,21963.0,33.26,2.63,1.47,4.22,0.94,9.1,28.65,2.62,2.63,2.62,39.0,8.0,9.0,56.0,3.0,0.0,0.0,7.0,1.0,7.0,29.0,36.0,44.0,10.0,20.0,206.0,41.0,68.0,42.0,35.0,9.0,3.0,0.74,1.23,0.66,2.0,1.0,0.0,56.0,47.0,47.0,38.0,0.35,0.0,0.0,2.97,2.97,2.97,337.04,40.38,31.0,68.66,10.67,208.71,110.58,36.91,40.38,36.91,325.0,145.0,182.0,652.0,37.0,27.0,9.0,57.0,13.0,186.0,150.0,288.0,433.0,25.0,53.0,205.0,14.0,19.0,53.0,340.0,83.0,47.0,9.25,10.4,20.72,6.0,10.0,21.0,652.0,470.0,470.0,3.0,7.96,8.89,8.77,39.56,39.56,37.06
NSH,2011,NSH,NSH,Team Level,5on4,82,0.86,0.89,0.87,23227.0,277.84,31.88,25.97,55.92,8.51,174.9,92.82,30.52,31.88,30.52,287.0,103.0,116.0,506.0,46.0,21.0,10.0,52.0,7.0,147.0,117.0,241.0,344.0,14.0,30.0,215.0,39.0,21.0,74.0,282.0,69.0,39.0,7.03,8.14,16.71,10.0,11.0,25.0,506.0,390.0,390.0,2.0,6.57,5.98,5.98,32.46,32.46,31.43,43.58,5.11,2.19,5.54,1.23,12.4,32.54,4.86,5.11,4.86,49.0,10.0,4.0,63.0,4.0,5.0,1.0,8.0,1.0,7.0,34.0,45.0,55.0,12.0,26.0,208.0,62.0,64.0,42.0,41.0,9.0,9.0,1.04,1.19,2.88,0.0,3.0,1.0,63.0,59.0,59.0,39.0,0.51,1.25,1.21,4.41,4.41,4.36
WSH,2011,WSH,WSH,Team Level,other,82,0.43,0.43,0.46,9601.0,118.72,17.54,8.31,22.93,4.07,67.04,46.1,16.64,17.54,16.64,111.0,55.0,37.0,203.0,27.0,4.0,2.0,17.0,4.0,53.0,61.0,84.0,139.0,10.0,23.0,134.0,39.0,24.0,26.0,112.0,30.0,24.0,3.92,3.77,9.85,12.0,3.0,12.0,203.0,166.0,166.0,17.0,2.51,1.03,1.11,18.94,18.94,18.06,140.79,23.33,10.17,26.48,4.76,77.81,53.45,22.52,23.33,22.52,137.0,59.0,76.0,272.0,22.0,13.0,3.0,26.0,6.0,62.0,67.0,115.0,174.0,14.0,34.0,135.0,58.0,30.0,19.0,115.0,53.0,28.0,3.61,6.98,12.74,0.0,8.0,14.0,272.0,196.0,196.0,10.0,2.95,4.94,5.14,21.15,21.15,20.77
WSH,2011,WSH,WSH,Team Level,all,82,0.48,0.48,0.48,299149.0,2317.26,191.91,155.92,526.38,75.19,1294.18,986.44,186.35,191.49,185.96,2296.0,934.0,1151.0,4381.0,218.0,141.0,34.0,557.0,94.0,1031.0,1189.0,2078.0,3012.0,315.0,719.0,2380.0,1972.0,602.0,737.0,2489.0,580.0,161.0,68.57,69.37,53.97,88.0,68.0,62.0,4356.05,3230.0,3220.98,509.0,34.29,31.26,32.14,194.06,193.65,189.9,2460.8,209.93,166.05,560.57,79.15,1379.01,1042.31,203.61,211.06,204.7,2475.0,962.0,1302.0,4739.0,226.0,148.0,46.0,586.0,66.0,1124.0,1287.0,2249.0,3211.0,297.0,675.0,2384.0,1936.0,606.0,646.0,2654.0,595.0,188.0,73.04,72.47,64.42,69.0,81.0,76.0,4755.43,3437.0,3445.09,425.0,36.62,37.8,38.28,208.27,209.19,205.11
WSH,2011,WSH,WSH,Team Level,5on5,82,0.5,0.49,0.49,241350.0,1843.98,138.21,117.53,432.45,60.0,1018.22,794.59,134.59,137.79,134.2,1836.0,725.0,948.0,3509.0,152.0,113.0,29.0,457.0,72.0,824.0,943.0,1684.0,2409.0,270.0,622.0,1804.0,1782.0,501.0,609.0,2003.0,462.0,96.0,55.83,54.97,27.41,67.0,57.0,28.0,3484.05,2561.0,2551.98,424.0,24.12,25.49,26.61,135.72,135.32,133.22,1908.16,139.87,122.27,450.83,60.79,1060.1,822.14,136.59,141.0,137.68,1926.0,730.0,1014.0,3670.0,149.0,100.0,29.0,478.0,45.0,869.0,1015.0,1777.0,2507.0,257.0,583.0,1808.0,1765.0,496.0,534.0,2121.0,433.0,102.0,59.4,52.55,27.91,58.0,57.0,34.0,3686.43,2656.0,2664.09,361.0,25.11,21.92,22.19,142.79,143.71,141.95
WSH,2011,WSH,WSH,Team Level,4on5,82,0.09,0.1,0.11,25287.0,42.51,3.76,1.79,5.28,1.18,11.45,37.55,3.73,3.76,3.73,44.0,17.0,14.0,75.0,3.0,2.0,1.0,1.0,1.0,10.0,44.0,41.0,58.0,16.0,32.0,229.0,88.0,39.0,64.0,46.0,10.0,5.0,0.99,1.34,1.44,0.0,1.0,2.0,75.0,61.0,61.0,62.0,0.42,0.69,0.69,3.48,3.48,3.48,346.4,38.96,30.15,74.18,11.62,221.72,121.38,36.79,38.96,36.79,346.0,152.0,201.0,699.0,46.0,29.0,14.0,73.0,14.0,177.0,159.0,300.0,452.0,19.0,38.0,209.0,28.0,33.0,44.0,367.0,85.0,46.0,8.5,9.91,20.55,10.0,11.0,25.0,699.0,498.0,498.0,8.0,7.77,9.73,9.75,36.97,36.97,35.04
WSH,2011,WSH,WSH,Team Level,5on4,82,0.81,0.86,0.84,22911.0,312.05,32.4,28.29,65.72,9.93,197.47,108.19,31.39,32.4,31.39,305.0,137.0,152.0,594.0,36.0,22.0,2.0,82.0,17.0,144.0,141.0,269.0,406.0,19.0,42.0,213.0,63.0,38.0,38.0,328.0,78.0,36.0,7.84,9.3,15.27,9.0,7.0,20.0,594.0,442.0,442.0,6.0,7.25,4.05,3.73,35.92,35.92,35.14,65.45,7.78,3.46,9.07,1.97,19.37,45.33,7.72,7.78,7.72,66.0,21.0,11.0,98.0,9.0,6.0,0.0,9.0,1.0,16.0,46.0,57.0,78.0,7.0,20.0,232.0,85.0,47.0,49.0,51.0,24.0,12.0,1.53,3.03,3.22,1.0,5.0,3.0,98.0,87.0,87.0,46.0,0.79,1.2,1.2,7.36,7.36,7.34
COL,2011,COL,COL,Team Level,other,82,0.51,0.54,0.54,10568.0,143.81,23.62,9.54,28.43,4.66,76.42,55.32,21.82,23.62,21.82,151.0,47.0,77.0,275.0,22.0,14.0,5.0,22.0,4.0,70.0,66.0,129.0,176.0,2.0,4.0,132.0,39.0,36.0,25.0,129.0,36.0,33.0,4.92,4.24,14.46,7.0,2.0,13.0,275.0,198.0,198.0,11.0,2.64,4.88,4.88,21.38,21.38,20.53,120.79,22.79,8.25,23.43,4.03,61.49,48.01,22.01,22.79,22.01,130.0,38.0,65.0,233.0,27.0,7.0,3.0,25.0,4.0,54.0,51.0,103.0,141.0,6.0,12.0,115.0,28.0,35.0,24.0,106.0,32.0,30.0,3.69,4.11,14.99,3.0,6.0,18.0,233.0,168.0,168.0,9.0,2.35,2.59,2.59,22.54,22.54,21.79
COL,2011,COL,COL,Team Level,all,82,0.5,0.51,0.5,300391.0,2481.43,216.47,168.86,569.39,81.5,1375.3,1045.5,207.15,216.08,206.83,2584.0,873.0,1226.0,4683.0,199.0,230.0,39.0,625.0,66.0,1022.0,1315.0,2385.0,3258.0,339.0,820.0,2409.0,1889.0,704.0,538.0,2677.0,559.0,221.0,74.03,67.39,75.05,63.0,59.0,77.0,4653.42,3457.0,3437.59,314.0,36.88,51.83,52.55,200.8,200.7,197.07,2430.38,214.55,168.37,560.89,80.72,1359.73,1022.73,207.43,215.8,208.64,2427.0,980.0,1111.0,4518.0,218.0,187.0,50.0,519.0,72.0,1076.0,1335.0,2209.0,3189.0,283.0,682.0,2257.0,1631.0,640.0,541.0,2632.0,573.0,202.0,76.45,69.85,68.25,63.0,72.0,83.0,4547.22,3407.0,3429.17,271.0,36.7,38.19,38.42,212.83,213.91,209.31
COL,2011,COL,COL,Team Level,5on5,82,0.5,0.51,0.5,241826.0,1979.64,151.12,129.83,469.7,64.77,1103.88,840.69,146.7,150.73,146.39,2040.0,720.0,988.0,3748.0,135.0,160.0,23.0,531.0,55.0,810.0,1069.0,1905.0,2625.0,298.0,720.0,1843.0,1729.0,571.0,424.0,2180.0,440.0,140.0,60.4,53.18,37.54,51.0,48.0,36.0,3718.42,2760.0,2740.59,262.0,26.68,32.45,33.64,144.17,144.07,142.13,1939.05,151.06,128.26,461.65,64.6,1077.3,829.12,146.61,152.31,147.83,1942.0,770.0,852.0,3564.0,147.0,145.0,42.0,432.0,61.0,837.0,1090.0,1795.0,2565.0,252.0,611.0,1738.0,1509.0,523.0,423.0,2130.0,460.0,122.0,61.5,55.31,34.26,53.0,54.0,40.0,3593.22,2712.0,2734.17,239.0,26.36,28.96,29.48,147.94,149.01,146.76
COL,2011,COL,COL,Team Level,4on5,82,0.15,0.15,0.18,27315.0,73.63,6.38,3.58,10.7,2.19,22.12,56.04,6.18,6.38,6.18,82.0,19.0,13.0,114.0,5.0,10.0,0.0,11.0,1.0,13.0,61.0,77.0,96.0,11.0,24.0,222.0,94.0,75.0,36.0,74.0,20.0,7.0,2.04,2.47,1.87,1.0,4.0,0.0,114.0,101.0,101.0,32.0,0.82,1.74,1.74,5.45,5.45,5.41,332.11,36.94,30.13,70.81,11.0,210.08,113.04,35.07,36.94,35.07,312.0,160.0,187.0,659.0,41.0,34.0,5.0,53.0,7.0,179.0,158.0,271.0,431.0,19.0,44.0,247.0,34.0,24.0,75.0,355.0,72.0,45.0,10.23,9.2,17.51,6.0,11.0,24.0,659.0,472.0,472.0,9.0,7.6,6.3,6.01,38.53,38.53,36.96
COL,2011,COL,COL,Team Level,5on4,82,0.9,0.9,0.88,20682.0,284.34,35.34,25.91,60.56,9.89,172.87,93.44,32.44,35.34,32.44,311.0,87.0,148.0,546.0,37.0,46.0,11.0,61.0,6.0,129.0,119.0,274.0,361.0,28.0,72.0,212.0,27.0,22.0,53.0,294.0,63.0,41.0,6.67,7.5,21.17,4.0,5.0,28.0,546.0,398.0,398.0,9.0,6.74,12.75,12.28,29.8,29.8,29.0,38.44,3.76,1.72,5.0,1.1,10.86,32.56,3.75,3.76,3.75,43.0,12.0,7.0,62.0,3.0,1.0,0.0,9.0,0.0,6.0,36.0,40.0,52.0,6.0,15.0,157.0,60.0,58.0,19.0,41.0,9.0,5.0,1.04,1.24,1.49,1.0,1.0,1.0,62.0,55.0,55.0,14.0,0.39,0.34,0.34,3.81,3.81,3.81
MTL,2011,MTL,MTL,Team Level,other,82,0.48,0.49,0.51,11048.0,191.34,29.69,13.27,37.83,6.44,100.49,73.28,27.49,29.69,27.49,180.0,81.0,71.0,332.0,23.0,18.0,2.0,36.0,8.0,87.0,89.0,157.0,238.0,17.0,35.0,151.0,54.0,30.0,31.0,172.0,44.0,45.0,6.15,5.25,18.29,3.0,4.0,16.0,332.0,261.0,261.0,23.0,3.92,5.01,4.77,28.83,28.83,26.89,179.75,32.77,11.96,34.53,5.88,90.87,71.99,29.66,32.77,29.66,171.0,77.0,91.0,339.0,26.0,12.0,4.0,34.0,4.0,83.0,89.0,145.0,222.0,11.0,25.0,168.0,54.0,20.0,29.0,144.0,56.0,48.0,5.0,6.92,20.86,8.0,4.0,14.0,339.0,248.0,248.0,16.0,3.44,5.25,5.66,30.56,30.56,28.74
MTL,2011,MTL,MTL,Team Level,all,82,0.48,0.49,0.49,301076.0,2334.03,203.32,157.18,536.35,75.73,1286.07,982.35,194.53,204.03,195.25,2340.0,901.0,1233.0,4474.0,207.0,159.0,34.0,525.0,67.0,1010.0,1273.0,2133.0,3034.0,380.0,860.0,2287.0,1840.0,468.0,775.0,2484.0,554.0,203.0,66.23,67.54,69.55,78.0,61.0,68.0,4483.03,3241.0,3244.31,614.0,35.27,32.32,33.92,204.68,205.28,199.36,2441.22,218.86,164.16,557.0,78.39,1342.29,1034.31,210.35,219.02,210.49,2432.0,963.0,1341.0,4736.0,214.0,151.0,29.0,540.0,72.0,1077.0,1341.0,2218.0,3181.0,375.0,866.0,2452.0,1771.0,507.0,741.0,2555.0,635.0,205.0,69.08,76.85,72.92,70.0,72.0,72.0,4727.03,3395.0,3391.64,535.0,36.37,32.61,32.68,222.56,222.4,217.23
MTL,2011,MTL,MTL,Team Level,5on5,82,0.47,0.48,0.48,232628.0,1696.42,123.5,106.12,408.95,54.6,931.05,723.78,120.66,124.22,121.37,1705.0,643.0,958.0,3306.0,140.0,102.0,25.0,407.0,43.0,718.0,938.0,1565.0,2208.0,310.0,712.0,1615.0,1668.0,347.0,604.0,1849.0,404.0,95.0,48.72,49.06,25.73,65.0,47.0,28.0,3315.03,2348.0,2351.31,494.0,21.79,19.95,20.6,124.69,125.29,124.01,1856.77,137.53,119.11,445.08,59.61,1023.96,790.72,133.6,137.69,133.73,1863.0,713.0,1013.0,3589.0,145.0,109.0,23.0,438.0,56.0,807.0,1021.0,1718.0,2431.0,319.0,743.0,1775.0,1574.0,391.0,580.0,2011.0,462.0,103.0,54.25,55.46,27.82,55.0,57.0,33.0,3580.03,2576.0,2572.64,438.0,24.53,22.95,22.86,139.2,139.04,137.04
MTL,2011,MTL,MTL,Team Level,4on5,82,0.17,0.16,0.18,28965.0,68.03,7.89,3.56,8.07,2.0,18.56,59.91,7.7,7.89,7.7,78.0,22.0,25.0,125.0,9.0,4.0,2.0,4.0,2.0,14.0,67.0,69.0,91.0,15.0,32.0,248.0,82.0,54.0,84.0,67.0,22.0,11.0,1.46,2.99,3.43,2.0,2.0,5.0,125.0,100.0,100.0,83.0,0.84,1.12,1.12,7.61,7.61,7.6,320.1,39.26,28.83,66.4,10.65,203.39,107.47,37.93,39.26,37.93,306.0,150.0,220.0,676.0,35.0,27.0,2.0,62.0,9.0,169.0,154.0,271.0,421.0,24.0,48.0,271.0,59.0,29.0,56.0,320.0,94.0,42.0,7.68,11.17,20.41,5.0,9.0,21.0,676.0,456.0,456.0,7.0,7.41,3.55,3.31,43.37,43.37,42.1
MTL,2011,MTL,MTL,Team Level,5on4,82,0.82,0.84,0.82,28435.0,378.25,42.24,34.24,81.48,12.7,235.96,125.37,38.67,42.24,38.67,377.0,155.0,179.0,711.0,35.0,35.0,5.0,78.0,14.0,191.0,179.0,342.0,497.0,38.0,81.0,273.0,36.0,37.0,56.0,396.0,84.0,52.0,9.9,10.24,22.1,8.0,8.0,19.0,711.0,532.0,532.0,14.0,8.73,6.23,7.43,43.54,43.54,40.86,84.6,9.29,4.25,10.99,2.24,24.08,64.13,9.17,9.29,9.17,92.0,23.0,17.0,132.0,8.0,3.0,0.0,6.0,3.0,18.0,77.0,84.0,107.0,21.0,50.0,238.0,84.0,67.0,76.0,80.0,23.0,12.0,2.17,3.29,3.83,2.0,2.0,4.0,132.0,115.0,115.0,74.0,0.99,0.85,0.85,9.43,9.43,9.36
NYI,2011,NYI,NYI,Team Level,other,82,0.43,0.49,0.5,8701.0,130.69,22.81,9.52,25.12,4.53,69.53,49.5,22.1,22.81,22.1,143.0,38.0,60.0,241.0,17.0,15.0,1.0,30.0,4.0,49.0,66.0,126.0,164.0,14.0,42.0,140.0,36.0,33.0,25.0,109.0,45.0,27.0,4.07,5.82,12.91,4.0,2.0,11.0,241.0,181.0,181.0,10.0,2.63,4.04,4.04,21.4,21.4,21.13,129.89,29.78,8.56,22.42,4.18,66.33,48.72,28.33,29.78,28.33,139.0,41.0,72.0,252.0,34.0,8.0,3.0,22.0,6.0,54.0,56.0,105.0,146.0,9.0,21.0,140.0,49.0,29.0,21.0,93.0,45.0,42.0,3.25,5.81,20.72,9.0,5.0,20.0,252.0,180.0,180.0,10.0,2.44,3.74,3.74,28.48,28.48,27.46
NYI,2011,NYI,NYI,Team Level,all,82,0.49,0.48,0.49,299978.0,2330.85,226.98,162.07,519.48,77.22,1269.85,1004.41,219.07,227.1,219.16,2410.0,850.0,1145.0,4405.0,196.0,186.0,39.0,570.0,82.0,964.0,1262.0,2214.0,3064.0,294.0,693.0,2188.0,1840.0,853.0,736.0,2386.0,646.0,228.0,69.21,79.58,78.2,56.0,64.0,76.0,4387.84,3260.0,3255.24,391.0,35.66,42.55,42.85,219.8,219.59,216.12,2474.61,238.91,170.34,551.7,81.3,1348.91,1065.84,229.98,240.25,231.29,2469.0,988.0,1364.0,4821.0,251.0,181.0,43.0,582.0,84.0,998.0,1361.0,2218.0,3206.0,301.0,695.0,2371.0,1811.0,744.0,729.0,2531.0,693.0,233.0,71.71,84.76,82.44,89.0,86.0,76.0,4864.62,3457.0,3482.5,337.0,37.34,43.63,45.88,230.38,231.82,227.18
NYI,2011,NYI,NYI,Team Level,5on5,82,0.49,0.48,0.49,246016.0,1850.13,155.67,121.96,427.86,61.1,1008.41,818.0,151.08,155.78,151.18,1905.0,688.0,901.0,3494.0,131.0,138.0,27.0,476.0,60.0,751.0,1037.0,1774.0,2462.0,246.0,580.0,1681.0,1728.0,685.0,601.0,1948.0,510.0,135.0,56.11,61.89,37.66,44.0,56.0,31.0,3476.84,2593.0,2588.24,334.0,25.1,29.78,30.08,150.69,150.49,148.58,1959.44,162.59,129.58,453.7,63.85,1067.91,852.38,157.55,163.93,158.86,1941.0,789.0,1114.0,3844.0,174.0,140.0,33.0,489.0,62.0,778.0,1087.0,1767.0,2556.0,263.0,603.0,1796.0,1643.0,616.0,587.0,2063.0,526.0,141.0,58.16,63.75,40.68,71.0,69.0,34.0,3887.62,2730.0,2755.49,286.0,26.68,33.12,34.32,154.95,156.39,154.36
NYI,2011,NYI,NYI,Team Level,4on5,82,0.14,0.12,0.14,22356.0,54.16,6.2,2.67,6.89,1.6,15.63,41.02,6.18,6.2,6.18,55.0,19.0,10.0,84.0,4.0,2.0,0.0,9.0,0.0,8.0,51.0,51.0,70.0,11.0,25.0,164.0,51.0,103.0,44.0,49.0,16.0,9.0,1.34,2.34,2.52,1.0,0.0,3.0,84.0,74.0,74.0,35.0,0.63,0.17,0.17,6.65,6.65,6.64,318.01,38.35,28.3,67.05,11.36,195.84,112.1,36.12,38.35,36.12,320.0,133.0,160.0,613.0,38.0,30.0,7.0,65.0,15.0,149.0,156.0,282.0,415.0,18.0,49.0,234.0,36.0,25.0,82.0,314.0,98.0,41.0,8.41,11.7,18.25,6.0,11.0,21.0,613.0,453.0,453.0,12.0,7.32,6.16,6.92,38.75,38.75,37.18
NYI,2011,NYI,NYI,Team Level,5on4,82,0.84,0.84,0.81,22905.0,295.87,42.31,27.92,59.61,9.99,176.27,95.89,39.71,42.31,39.71,307.0,105.0,174.0,586.0,44.0,31.0,11.0,55.0,18.0,156.0,108.0,263.0,368.0,23.0,46.0,203.0,25.0,32.0,66.0,280.0,75.0,57.0,7.68,9.53,25.1,7.0,6.0,31.0,586.0,412.0,412.0,12.0,7.29,8.55,8.55,41.05,41.05,39.77,67.28,8.18,3.9,8.54,1.92,18.82,52.64,7.99,8.18,7.99,69.0,25.0,18.0,112.0,5.0,3.0,0.0,6.0,1.0,17.0,62.0,64.0,89.0,11.0,22.0,201.0,83.0,74.0,39.0,61.0,24.0,9.0,1.9,3.5,2.79,3.0,1.0,1.0,112.0,94.0,94.0,29.0,0.9,0.61,0.89,8.19,8.19,8.18
PIT,2011,PIT,PIT,Team Level,other,82,0.59,0.59,0.57,10698.0,193.09,33.97,13.57,36.39,6.24,99.62,69.21,31.36,33.97,31.36,198.0,61.0,102.0,361.0,27.0,21.0,6.0,40.0,7.0,84.0,80.0,171.0,232.0,12.0,24.0,158.0,58.0,22.0,26.0,145.0,69.0,45.0,5.33,8.53,20.11,5.0,6.0,16.0,361.0,259.0,259.0,11.0,4.06,6.58,6.58,31.44,31.44,29.74,142.01,23.97,9.87,26.42,4.66,74.84,57.23,23.03,23.97,23.03,139.0,58.0,59.0,256.0,18.0,10.0,3.0,27.0,6.0,55.0,81.0,121.0,179.0,17.0,45.0,169.0,41.0,25.0,22.0,118.0,47.0,32.0,4.15,5.59,14.23,3.0,4.0,11.0,256.0,197.0,197.0,9.0,2.74,2.83,2.83,23.88,23.88,23.26
PIT,2011,PIT,PIT,Team Level,all,82,0.56,0.55,0.55,299734.0,2788.69,261.54,193.3,619.7,89.47,1555.52,1147.47,250.07,263.73,252.19,2779.0,1088.0,1295.0,5162.0,273.0,212.0,52.0,566.0,150.0,1246.0,1420.0,2506.0,3594.0,362.0,828.0,2500.0,2058.0,439.0,491.0,2881.0,748.0,238.0,87.71,88.61,85.22,90.0,94.0,89.0,5228.42,3867.0,3902.8,242.0,43.17,48.49,48.89,255.82,257.81,249.81,2257.95,209.22,156.84,500.09,73.33,1237.42,943.09,202.42,208.51,201.78,2247.0,873.0,1065.0,4185.0,218.0,165.0,38.0,435.0,131.0,935.0,1236.0,2029.0,2902.0,372.0,880.0,2457.0,1959.0,484.0,551.0,2273.0,649.0,198.0,64.56,78.69,65.98,63.0,84.0,71.0,4144.44,3120.0,3101.54,326.0,34.6,33.89,34.58,209.24,208.52,204.45
PIT,2011,PIT,PIT,Team Level,5on5,82,0.54,0.54,0.55,237080.0,2085.16,168.07,138.49,483.21,66.89,1160.17,880.17,163.69,170.26,165.81,2102.0,795.0,950.0,3847.0,188.0,150.0,34.0,450.0,119.0,903.0,1087.0,1914.0,2709.0,302.0,692.0,1865.0,1881.0,342.0,367.0,2218.0,557.0,122.0,68.88,65.51,33.67,77.0,71.0,40.0,3913.43,2897.0,2932.8,198.0,28.57,30.78,31.39,165.25,167.24,164.91,1747.52,143.63,116.11,403.78,56.71,956.59,737.18,139.82,142.92,139.17,1740.0,674.0,833.0,3247.0,161.0,127.0,29.0,344.0,104.0,727.0,951.0,1579.0,2253.0,315.0,750.0,1791.0,1805.0,367.0,425.0,1807.0,496.0,111.0,52.41,59.92,31.31,57.0,66.0,38.0,3206.44,2414.0,2395.54,277.0,23.98,26.57,27.5,140.12,139.41,137.71
